,MagpieData minimum Number,MagpieData minimum MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData minimum MeltingT,MagpieData minimum Column,MagpieData minimum Row,MagpieData minimum CovalentRadius,MagpieData minimum Electronegativity,MagpieData minimum NsValence,MagpieData minimum NpValence,MagpieData minimum NdValence,MagpieData minimum NfValence,MagpieData minimum NValence,MagpieData minimum NsUnfilled,MagpieData minimum NpUnfilled,MagpieData minimum NUnfilled,MagpieData minimum GSvolume_pa,MagpieData minimum GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum Number,MagpieData maximum MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData maximum MeltingT,MagpieData maximum Column,MagpieData maximum Row,MagpieData maximum CovalentRadius,MagpieData maximum Electronegativity,MagpieData maximum NsValence,MagpieData maximum NpValence,MagpieData maximum NdValence,MagpieData maximum NfValence,MagpieData maximum NValence,MagpieData maximum NsUnfilled,MagpieData maximum NpUnfilled,MagpieData maximum NdUnfilled,MagpieData maximum NfUnfilled,MagpieData maximum NUnfilled,MagpieData maximum GSvolume_pa,MagpieData maximum GSbandgap,MagpieData maximum SpaceGroupNumber,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,space group,density,nsites,vpa
45,6.0,77.0,12.0107,54.8,14.0,2.0,66.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,5.64,0.0,12.0,8.0,87.0,15.9994,3823.0,16.0,2.0,76.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,9.105,4.496,194.0,7.333333333333333,83.66666666666667,14.669833333333335,1310.8666666666666,15.333333333333334,2.0,69.33333333333333,3.143333333333333,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,7.95,1.4986666666666668,72.66666666666667,122,3.108850246760382,6,7.835640000960285
46,8.0,78.0,15.9994,54.8,14.0,2.0,66.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,9.105,0.0,12.0,14.0,87.0,28.0855,1687.0,16.0,3.0,111.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,10.0,84.0,20.0281,598.8666666666667,15.333333333333334,2.3333333333333335,81.0,2.9266666666666663,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,12.883333333333335,0.25766666666666665,83.66666666666667,136,4.134211694722908,6,8.044445939288192
47,6.0,77.0,12.0107,1211.4,14.0,2.0,76.0,2.01,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,5.64,0.383,194.0,32.0,79.0,72.64,3823.0,14.0,4.0,120.0,2.55,2.0,2.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,23.005,4.496,225.0,19.0,78.0,42.32535,2517.2,14.0,3.0,98.0,2.28,2.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,4.0,14.3225,2.4395000000000002,209.5,216,5.760897100254253,2,12.199991765070134
48,7.0,12.0,14.0067,63.05,3.0,2.0,71.0,1.22,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,14.76875,0.0,194.0,39.0,82.0,88.90585,1799.0,15.0,5.0,190.0,3.04,2.0,3.0,1.0,0.0,5.0,0.0,3.0,9.0,0.0,9.0,32.365,6.437,194.0,23.0,47.0,51.456275,931.025,9.0,3.5,130.5,2.13,2.0,1.5,0.5,0.0,4.0,0.0,1.5,4.5,0.0,6.0,23.566875000000003,3.2185,194.0,225,5.74275745212572,2,14.878767834358879
49,6.0,77.0,12.0107,1687.0,14.0,2.0,76.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,5.64,0.773,194.0,14.0,78.0,28.0855,3823.0,14.0,3.0,111.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,4.496,227.0,10.0,77.5,20.048099999999998,2755.0,14.0,2.5,93.5,2.2249999999999996,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,13.040000000000001,2.6345,210.5,186,3.1719295569534,8,10.495394889248022
50,8.0,68.0,15.9994,54.8,2.0,2.0,66.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,12.0,87.0,24.305,923.0,16.0,3.0,141.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,22.89,0.0,194.0,10.0,77.5,20.1522,488.9,9.0,2.5,103.5,2.375,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,15.9975,0.0,103.0,225,3.471430968092349,2,9.63968913267075
51,4.0,67.0,9.012182,63.05,2.0,2.0,71.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.64,0.0,194.0,7.0,82.0,14.0067,3823.0,15.0,2.0,96.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,14.76875,6.437,194.0,6.0,77.0,12.2590705,1377.275,11.5,2.0,78.5,2.55,2.0,2.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,2.5,10.766875,4.3425,194.0,33,3.274113766819524,16,6.217458199452876
52,5.0,72.0,10.811,317.3,13.0,2.0,84.0,2.04,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,7.1725,0.0,2.0,33.0,84.0,74.9216,2348.0,15.0,4.0,119.0,2.19,2.0,3.0,10.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0,22.5702380952,1.625,166.0,14.5,77.75,31.879340499999998,1525.825,14.0,2.75,98.5,2.1125,2.0,2.0,2.5,0.0,6.5,0.0,4.0,0.0,0.0,4.0,14.772559523800002,1.16825,125.0,115,4.128914812768751,4,12.821017802059075
53,4.0,67.0,9.012182,63.05,2.0,2.0,71.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,194.0,14.0,82.0,28.0855,1687.0,15.0,3.0,111.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,20.44,6.437,227.0,8.0,77.25,16.2777705,843.275,11.5,2.25,87.25,2.3875,2.0,2.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,2.5,14.466875000000002,3.41175,202.25,122,3.1928535219439826,8,8.465741897217306
54,1.0,77.0,1.00794,14.01,1.0,1.0,31.0,2.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.64,4.496,194.0,7.0,92.0,14.0067,3823.0,15.0,2.0,76.0,3.04,2.0,3.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,4.0,14.76875,7.853,194.0,4.666666666666667,83.66666666666667,9.008446666666666,1300.0200000000002,10.0,1.6666666666666667,59.333333333333336,2.5966666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,3.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,0.0,2.6666666666666665,9.007916666666667,6.2620000000000005,194.0,198,2.7482982839372436,12,5.442959997032158
55,8.0,48.0,15.9994,54.8,5.0,2.0,66.0,1.5,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,9.105,0.0,12.0,73.0,87.0,180.94788,3290.0,16.0,6.0,170.0,3.44,2.0,4.0,3.0,14.0,19.0,0.0,2.0,7.0,0.0,7.0,18.12,0.0,229.0,26.571428571428573,75.85714285714286,63.12753714285714,979.1428571428571,12.857142857142858,3.142857142857143,95.71428571428571,2.8857142857142857,2.0,2.857142857142857,0.8571428571428571,4.0,9.714285714285714,0.0,1.4285714285714286,2.0,0.0,3.4285714285714284,11.680714285714288,0.0,74.0,47,7.806128049155052,7,13.428647460542662
56,7.0,73.0,14.0067,63.05,13.0,2.0,71.0,1.61,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,14.76875,0.0,194.0,13.0,82.0,26.9815386,933.47,15.0,3.0,121.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,16.48,6.437,225.0,10.0,77.5,20.4941193,498.26,14.0,2.5,96.0,2.325,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,15.624375,3.2185,209.5,186,3.200889713142437,4,10.631820769545108
57,4.0,67.0,9.012182,63.05,2.0,2.0,71.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,194.0,7.0,82.0,14.0067,1560.0,15.0,2.0,96.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,14.76875,6.437,194.0,5.2,73.0,11.0099892,961.22,7.2,2.0,86.0,2.158,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,10.641499999999999,2.5748,194.0,194,2.664635528030725,10,6.861169941299856
58,5.0,72.0,10.811,2348.0,13.0,2.0,84.0,2.04,2.0,1.0,0.0,0.0,3.0,0.0,5.0,5.0,7.1725,1.524,166.0,5.0,72.0,10.811,2348.0,13.0,2.0,84.0,2.04,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,7.1725,1.524,166.0,5.0,72.0,10.810999999999998,2348.0,13.0,2.0,84.0,2.04,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,7.1725,1.5239999999999998,166.0,58,2.568509323162839,28,6.989302194514351
59,7.0,73.0,14.0067,63.05,13.0,2.0,71.0,1.61,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,14.76875,0.0,194.0,13.0,82.0,26.9815386,933.47,15.0,3.0,121.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,16.48,6.437,225.0,10.0,77.5,20.4941193,498.26,14.0,2.5,96.0,2.325,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,15.624375,3.2185,209.5,194,3.421648366361545,4,9.945874645616687
60,7.0,73.0,14.0067,63.05,13.0,2.0,71.0,1.61,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,14.76875,0.0,194.0,13.0,82.0,26.9815386,933.47,15.0,3.0,121.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,16.48,6.437,225.0,10.0,77.5,20.4941193,498.26,14.0,2.5,96.0,2.325,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,15.624375,3.2185,209.5,194,3.421648366361545,4,9.945874645616687
61,7.0,33.0,14.0067,63.05,3.0,2.0,71.0,1.23,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,14.76875,0.0,194.0,67.0,82.0,164.93032,1747.0,15.0,6.0,192.0,3.04,2.0,3.0,0.0,11.0,13.0,0.0,3.0,0.0,3.0,3.0,30.7333333333,6.437,194.0,37.0,57.5,89.46851,905.025,9.0,4.0,131.5,2.135,2.0,1.5,0.0,5.5,9.0,0.0,1.5,0.0,1.5,3.0,22.75104166665,3.2185,194.0,225,10.232722561826408,2,14.518712413812933
62,4.0,67.0,9.012182,388.36,2.0,2.0,96.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,70.0,16.0,88.0,32.065,1560.0,16.0,3.0,105.0,2.58,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,194.0,10.0,77.5,20.538590999999997,974.1800000000001,9.0,2.5,100.5,2.075,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,16.838437499999998,1.101,132.0,216,2.3556684270702766,2,14.47790034306118
63,7.0,31.0,14.0067,63.05,3.0,2.0,71.0,1.22,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,14.76875,0.0,194.0,66.0,82.0,162.5,1685.0,15.0,6.0,192.0,3.04,2.0,3.0,0.0,10.0,12.0,0.0,3.0,0.0,4.0,4.0,31.24,6.437,194.0,36.5,56.5,88.25335,874.025,9.0,4.0,131.5,2.13,2.0,1.5,0.0,5.0,8.5,0.0,1.5,0.0,2.0,3.5,23.004375,3.2185,194.0,225,9.888097361836557,2,14.820660645892357
64,6.0,77.0,12.0107,1687.0,14.0,2.0,76.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,5.64,0.773,194.0,14.0,78.0,28.0855,3823.0,14.0,3.0,111.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,4.496,227.0,10.0,77.5,20.0481,2755.0,14.0,2.5,93.5,2.2249999999999996,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,13.040000000000001,2.6345000000000005,210.5,186,3.171632244706588,12,10.496378738949042
65,7.0,78.0,14.0067,63.05,14.0,2.0,71.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,14.76875,0.773,194.0,14.0,82.0,28.0855,1687.0,15.0,3.0,111.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,20.44,6.437,227.0,10.0,80.28571428571429,20.04047142857143,759.0285714285714,14.571428571428571,2.4285714285714284,88.14285714285714,2.551428571428571,2.0,2.5714285714285716,0.0,0.0,4.571428571428571,0.0,3.4285714285714284,0.0,0.0,3.4285714285714284,17.199285714285715,4.009571428571428,208.14285714285714,227,3.94604093869418,14,8.433259116474419
66,13.0,57.0,26.9815386,933.47,8.0,3.0,121.0,1.61,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,14.09,0.0,194.0,76.0,73.0,190.23,3306.0,13.0,6.0,144.0,2.2,2.0,1.0,6.0,14.0,22.0,0.0,5.0,4.0,0.0,5.0,16.48,0.0,225.0,34.0,67.66666666666667,81.3976924,1724.3133333333335,11.333333333333334,4.0,128.66666666666666,1.8066666666666666,2.0,0.6666666666666666,2.0,4.666666666666667,9.333333333333334,0.0,3.3333333333333335,1.3333333333333333,0.0,4.666666666666667,15.683333333333332,0.0,214.66666666666666,139,9.597862886389052,3,14.082723389700547
67,13.0,56.0,26.9815386,933.47,8.0,3.0,121.0,1.61,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,13.51,0.0,194.0,44.0,73.0,101.07,2607.0,13.0,5.0,146.0,2.2,2.0,1.0,7.0,0.0,8.0,1.0,5.0,3.0,0.0,5.0,16.48,0.0,225.0,23.333333333333332,67.33333333333333,51.67769239999999,1491.3133333333335,11.333333333333334,3.6666666666666665,129.33333333333334,1.8066666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.0,4.666666666666667,0.3333333333333333,3.3333333333333335,1.0,0.0,4.666666666666667,15.49,0.0,214.66666666666666,139,6.116557928694968,3,14.029594438950562
68,5.0,55.0,10.811,1811.0,8.0,2.0,84.0,1.83,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.1725,0.0,166.0,26.0,72.0,55.845,2348.0,13.0,4.0,132.0,2.04,2.0,1.0,6.0,0.0,8.0,0.0,5.0,4.0,0.0,5.0,10.73,1.524,229.0,12.0,66.33333333333333,25.822333333333333,2169.0,11.333333333333334,2.6666666666666665,100.0,1.97,2.0,0.6666666666666666,2.0,0.0,4.666666666666667,0.0,3.3333333333333335,1.3333333333333333,0.0,4.666666666666667,8.358333333333334,1.016,187.0,62,5.933250012956842,12,7.226898107635717
69,4.0,67.0,9.012182,1560.0,2.0,2.0,76.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.64,0.0,166.0,6.0,77.0,12.0107,3823.0,14.0,2.0,96.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,7.89,4.496,194.0,5.2,73.0,10.931116399999999,2780.4,11.2,2.0,83.2,2.15,2.0,1.2,0.0,0.0,3.2,0.0,3.6,0.0,0.0,3.6,6.703,2.4080000000000004,182.8,59,2.3169416263565314,20,7.834269805189639
70,13.0,46.0,26.9815386,933.47,5.0,3.0,121.0,1.61,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,10.73,0.0,225.0,26.0,73.0,55.845,2183.0,13.0,4.0,153.0,1.83,2.0,1.0,6.0,0.0,8.0,0.0,5.0,7.0,0.0,7.0,16.48,0.0,229.0,22.0,57.25,47.403259649999995,1684.6175,8.5,3.75,134.5,1.725,2.0,0.25,3.75,0.0,6.0,0.0,1.25,3.75,0.0,5.0,12.7375,0.0,228.0,225,6.773327729737005,4,11.621313433192576
71,7.0,51.0,14.0067,63.05,6.0,2.0,71.0,2.36,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,14.76875,0.0,194.0,74.0,82.0,183.84,3695.0,15.0,6.0,162.0,3.04,2.0,3.0,4.0,14.0,20.0,0.0,3.0,6.0,0.0,6.0,16.05,6.437,229.0,29.333333333333332,71.66666666666667,70.6178,1273.7,12.0,3.3333333333333335,101.33333333333333,2.813333333333333,2.0,2.0,1.3333333333333333,4.666666666666667,10.0,0.0,2.0,2.0,0.0,4.0,15.195833333333335,4.291333333333333,205.66666666666666,194,12.092129271314414,6,9.69751588543834
72,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,20.0,87.0,40.078,1687.0,16.0,4.0,176.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,37.77,0.773,227.0,11.6,69.2,23.23234,593.28,12.8,2.6,97.0,2.644,2.0,2.8,0.0,0.0,4.8,0.0,2.0,0.0,0.0,2.0,17.105,0.15460000000000002,97.6,221,4.10700725534391,5,9.39326516366317
73,4.0,67.0,9.012182,54.8,2.0,2.0,66.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,12.0,8.0,87.0,15.9994,1560.0,16.0,2.0,96.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,194.0,6.0,77.0,12.505790999999999,807.4,9.0,2.0,81.0,2.505,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,8.4975,0.0,103.0,136,2.8545847303724816,8,7.274737475221123
74,6.0,77.0,12.0107,1687.0,14.0,2.0,76.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,5.64,0.773,194.0,14.0,78.0,28.0855,3823.0,14.0,3.0,111.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,4.496,227.0,10.0,77.5,20.048099999999998,2755.0,14.0,2.5,93.5,2.2249999999999996,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,13.040000000000001,2.6345,210.5,186,3.1696667501691196,16,10.502887491035835
75,7.0,74.0,14.0067,63.05,13.0,2.0,71.0,1.81,2.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,14.76875,0.0,64.0,31.0,82.0,69.723,302.91,15.0,4.0,122.0,3.04,2.0,3.0,10.0,0.0,13.0,0.0,5.0,0.0,0.0,5.0,18.8575,6.437,194.0,19.0,78.0,41.86485,182.98000000000002,14.0,3.0,96.5,2.425,2.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,4.0,16.813125,3.2185,129.0,216,5.921365293060229,2,11.740234811019604
76,8.0,78.0,15.9994,54.8,14.0,2.0,66.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,9.105,0.0,12.0,14.0,87.0,28.0855,1687.0,16.0,3.0,111.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,10.0,84.0,20.0281,598.8666666666667,15.333333333333334,2.3333333333333335,81.0,2.9266666666666663,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,12.883333333333335,0.25766666666666665,83.66666666666667,60,4.21692910296805,12,7.886649660854741
77,7.0,50.0,14.0067,63.05,2.0,2.0,71.0,1.31,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.76875,0.0,194.0,42.0,82.0,95.96,2896.0,15.0,5.0,154.0,3.04,2.0,3.0,5.0,0.0,6.0,1.0,3.0,5.0,0.0,6.0,22.89,6.437,229.0,17.0,70.5,37.069599999999994,986.275,9.5,3.0,109.25,2.3875,1.75,1.5,1.25,0.0,4.5,0.25,1.5,1.25,0.0,3.0,17.029375,3.2185,202.75,194,6.2260430881782085,8,9.885446569550096
78,5.0,7.0,10.811,1115.0,2.0,2.0,76.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.64,0.0,166.0,20.0,77.0,40.078,3823.0,14.0,4.0,176.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,37.77,4.496,225.0,8.4,61.0,17.144280000000002,2691.4,11.2,2.4,99.2,2.036,2.0,1.2,0.0,0.0,3.2,0.0,3.6,0.0,0.0,3.6,12.679,2.4080000000000004,189.0,140,2.658160018596023,10,10.70994466456747
79,6.0,57.0,12.0107,3306.0,8.0,2.0,76.0,2.2,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,5.64,0.0,194.0,76.0,77.0,190.23,3823.0,14.0,6.0,144.0,2.55,2.0,2.0,6.0,14.0,22.0,0.0,4.0,4.0,0.0,4.0,14.09,4.496,194.0,29.333333333333332,70.33333333333333,71.41713333333333,3650.6666666666665,12.0,3.3333333333333335,98.66666666666667,2.433333333333333,2.0,1.3333333333333333,2.0,4.666666666666667,10.0,0.0,2.6666666666666665,1.3333333333333333,0.0,4.0,8.456666666666665,2.9973333333333336,194.0,194,12.411954393193259,6,9.554574257025676
80,4.0,67.0,9.012182,63.05,2.0,2.0,71.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,194.0,14.0,82.0,28.0855,1687.0,15.0,3.0,111.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,20.44,6.437,227.0,8.0,77.25,16.2777705,843.275,11.5,2.25,87.25,2.3875,2.0,2.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,2.5,14.466875000000002,3.41175,202.25,33,3.1882036682500785,16,8.478088806426536
81,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,20.44,0.773,227.0,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,227,2.2811942835376744,2,20.444146424332416
82,5.0,61.0,10.811,1728.0,10.0,2.0,84.0,1.91,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,7.1725,0.0,166.0,28.0,72.0,58.6934,2348.0,13.0,4.0,124.0,2.04,2.0,1.0,8.0,0.0,10.0,0.0,5.0,2.0,0.0,5.0,10.32,1.524,225.0,6.769230769230769,71.15384615384616,14.494261538461538,2300.3076923076924,12.76923076923077,2.1538461538461537,87.07692307692308,2.0300000000000002,2.0,0.9230769230769231,0.6153846153846154,0.0,3.5384615384615383,0.0,4.615384615384615,0.15384615384615385,0.0,4.769230769230769,7.414615384615386,1.4067692307692308,170.53846153846155,225,3.0789472377957594,13,7.81705098115415
83,8.0,46.0,15.9994,54.8,5.0,2.0,66.0,1.63,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,9.105,0.0,12.0,23.0,87.0,50.9415,2183.0,16.0,4.0,153.0,3.44,2.0,4.0,3.0,0.0,6.0,0.0,2.0,7.0,0.0,7.0,13.01,0.0,229.0,15.5,66.5,33.47045,1118.9,10.5,3.0,109.5,2.535,2.0,2.0,1.5,0.0,5.5,0.0,1.0,3.5,0.0,4.5,11.057500000000001,0.0,120.5,225,5.196116801217496,8,10.69625490109447
84,8.0,78.0,15.9994,54.8,14.0,2.0,66.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,9.105,0.0,12.0,14.0,87.0,28.0855,1687.0,16.0,3.0,111.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,10.0,84.0,20.0281,598.8666666666667,15.333333333333334,2.3333333333333335,81.0,2.9266666666666663,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,12.883333333333335,0.25766666666666665,83.66666666666667,205,4.415008876158773,12,7.532814409357813
85,6.0,68.0,12.0107,63.05,2.0,2.0,71.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.64,0.0,194.0,12.0,82.0,24.305,3823.0,15.0,3.0,141.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,22.89,6.437,194.0,8.0,77.25,16.082275,1218.025,11.5,2.25,89.75,2.485,2.0,2.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,2.5,14.516875,4.3425,194.0,122,3.429002835293626,8,7.788050112538836
86,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,20.0,87.0,40.078,1115.0,16.0,4.0,176.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,37.77,0.0,225.0,14.0,47.0,28.038700000000002,584.9,9.0,3.0,121.0,2.2199999999999998,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,23.4375,0.0,118.5,225,3.2866879644895124,2,14.166041081392711
87,6.0,77.0,12.0107,1687.0,14.0,2.0,76.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,5.64,0.773,194.0,14.0,78.0,28.0855,3823.0,14.0,3.0,111.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,4.496,227.0,10.0,77.5,20.048099999999998,2755.0,14.0,2.5,93.5,2.225,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,13.040000000000001,2.6345000000000005,210.5,156,3.1719082414716797,20,10.49546541915648
88,5.0,72.0,10.811,903.78,13.0,2.0,84.0,2.04,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,7.1725,0.0,166.0,51.0,85.0,121.76,2348.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0,31.56,1.524,166.0,28.0,78.5,66.2855,1625.8899999999999,14.0,3.5,111.5,2.045,2.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,4.0,19.36625,0.762,166.0,216,5.974007196039766,2,18.424762255405494
